game_date_original,opponent_original,result_original,fouls,goals,assists,points,shots,shots_on_goal,ground_balls,turnovers,caused_turnovers,free_position_shots,free_position_goals,red_cards,yellow_cards,green_cards,draw_controls,school_id,team_name,season,ncaa_division,ncaa_division_formatted,sport_id,game_date,team_score,opponent_score,game_outcome,full_result,overtime,opponent_clean,is_away_game,team_id
03/12/2025,@ La Salle,14-10,,14.0,5.0,19.0,40.0,33.0,25.0,12.0,20.0,8.0,5.0,,2.0,6.0,13.0,194,Duquesne,2025,1,1,WLA,2025-03-12,14.0,10.0,W,14-10,,La Salle,True,593911
03/15/2025,@ Massachusetts,7-19,,7.0,3.0,10.0,19.0,15.0,14.0,15.0,4.0,7.0,1.0,,4.0,4.0,4.0,194,Duquesne,2025,1,1,WLA,2025-03-15,7.0,19.0,L,7-19,,Massachusetts,True,593911
03/22/2025,VCU,9-17,44.0,9.0,5.0,14.0,27.0,20.0,20.0,19.0,14.0,5.0,1.0,,1.0,6.0,16.0,194,Duquesne,2025,1,1,WLA,2025-03-22,9.0,17.0,L,9-17,,VCU,False,593911
03/26/2025,St. Bonaventure,12-20,19.0,12.0,6.0,18.0,27.0,21.0,24.0,17.0,13.0,7.0,4.0,,1.0,5.0,13.0,194,Duquesne,2025,1,1,WLA,2025-03-26,12.0,20.0,L,12-20,,St. Bonaventure,False,593911
03/29/2025,@ Davidson,7-10,12.0,7.0,2.0,9.0,21.0,16.0,21.0,21.0,12.0,3.0,2.0,,1.0,4.0,8.0,194,Duquesne,2025,1,1,WLA,2025-03-29,7.0,10.0,L,7-10,,Davidson,True,593911
04/05/2025,@ George Mason,9-10,20.0,9.0,3.0,12.0,24.0,20.0,21.0,19.0,13.0,4.0,1.0,,1.0,5.0,10.0,194,Duquesne,2025,1,1,WLA,2025-04-05,9.0,10.0,L,9-10,,George Mason,True,593911
04/09/2025,Saint Joseph's,10-14,31.0,10.0,2.0,12.0,18.0,14.0,19.0,25.0,9.0,6.0,4.0,1.0,4.0,3.0,11.0,194,Duquesne,2025,1,1,WLA,2025-04-09,10.0,14.0,L,10-14,,Saint Joseph's,False,593911
04/12/2025,@ Richmond,6-21,12.0,6.0,3.0,9.0,15.0,11.0,9.0,9.0,7.0,2.0,1.0,,1.0,2.0,10.0,194,Duquesne,2025,1,1,WLA,2025-04-12,6.0,21.0,L,6-21,,Richmond,True,593911
04/19/2025,Rhode Island,16-17,33.0,16.0,5.0,21.0,35.0,30.0,24.0,11.0,19.0,3.0,1.0,,3.0,3.0,12.0,194,Duquesne,2025,1,1,WLA,2025-04-19,16.0,17.0,L,16-17,,Rhode Island,False,593911
02/08/2025,@ Queens (NC),12-8,16.0,12.0,6.0,18.0,28.0,17.0,19.0,19.0,10.0,5.0,2.0,,2.0,4.0,14.0,196,East Carolina,2025,1,1,WLA,2025-02-08,12.0,8.0,W,12-8,,Queens (NC),True,594038
02/25/2025,@ Elon,7-12,14.0,7.0,3.0,10.0,18.0,15.0,12.0,16.0,8.0,6.0,2.0,,2.0,2.0,9.0,196,East Carolina,2025,1,1,WLA,2025-02-25,7.0,12.0,L,7-12,,Elon,True,594038
03/01/2025,@ Coastal Carolina,14-15 (1),20.0,14.0,5.0,19.0,29.0,23.0,12.0,16.0,4.0,9.0,7.0,,,1.0,21.0,196,East Carolina,2025,1,1,WLA,2025-03-01,14.0,15.0,L,14-15 (1),1.0,Coastal Carolina,True,594038
03/10/2025,@ San Diego St.,16-17,22.0,16.0,10.0,26.0,33.0,23.0,15.0,11.0,5.0,7.0,4.0,,,,15.0,196,East Carolina,2025,1,1,WLA,2025-03-10,16.0,17.0,L,16-17,,San Diego St.,True,594038
03/12/2025,"UC Davis @ San Diego, Calif.",9-17,18.0,9.0,1.0,10.0,33.0,22.0,19.0,6.0,6.0,4.0,2.0,,,,9.0,196,East Carolina,2025,1,1,WLA,2025-03-12,9.0,17.0,L,9-17,,UC Davis,True,594038
03/16/2025,Quinnipiac,17-9,2.0,17.0,8.0,25.0,37.0,28.0,26.0,15.0,9.0,5.0,1.0,,1.0,3.0,14.0,196,East Carolina,2025,1,1,WLA,2025-03-16,17.0,9.0,W,17-9,,Quinnipiac,False,594038
03/22/2025,South Fla.,9-23,9.0,9.0,5.0,14.0,21.0,15.0,13.0,9.0,6.0,3.0,2.0,,1.0,2.0,17.0,196,East Carolina,2025,1,1,WLA,2025-03-22,9.0,23.0,L,9-23,,South Fla.,False,594038
03/25/2025,Duke,13-14,2.0,13.0,6.0,19.0,26.0,20.0,15.0,15.0,7.0,4.0,3.0,,2.0,,13.0,196,East Carolina,2025,1,1,WLA,2025-03-25,13.0,14.0,L,13-14,,Duke,False,594038
03/29/2025,@ Temple,11-10 (1),8.0,11.0,6.0,17.0,28.0,17.0,14.0,14.0,9.0,5.0,3.0,,1.0,4.0,10.0,196,East Carolina,2025,1,1,WLA,2025-03-29,11.0,10.0,W,11-10 (1),1.0,Temple,True,594038
04/01/2025,@ Clemson,4-15,13.0,4.0,2.0,6.0,12.0,10.0,17.0,18.0,6.0,4.0,1.0,,,2.0,5.0,196,East Carolina,2025,1,1,WLA,2025-04-01,4.0,15.0,L,4-15,,Clemson,True,594038
04/05/2025,@ Old Dominion,12-10,11.0,12.0,7.0,19.0,16.0,14.0,24.0,21.0,17.0,2.0,1.0,,1.0,3.0,10.0,196,East Carolina,2025,1,1,WLA,2025-04-05,12.0,10.0,W,12-10,,Old Dominion,True,594038
04/09/2025,North Carolina,4-20,8.0,4.0,2.0,6.0,14.0,9.0,12.0,13.0,4.0,2.0,1.0,,,2.0,7.0,196,East Carolina,2025,1,1,WLA,2025-04-09,4.0,20.0,L,4-20,,North Carolina,False,594038
04/12/2025,Vanderbilt,14-13,23.0,14.0,6.0,20.0,28.0,21.0,18.0,13.0,9.0,6.0,2.0,,,1.0,12.0,196,East Carolina,2025,1,1,WLA,2025-04-12,14.0,13.0,W,14-13,,Vanderbilt,False,594038
04/19/2025,@ Charlotte,13-12,24.0,13.0,5.0,18.0,32.0,23.0,9.0,11.0,5.0,6.0,2.0,,2.0,3.0,13.0,196,East Carolina,2025,1,1,WLA,2025-04-19,13.0,12.0,W,13-12,,Charlotte,True,594038
04/22/2025,William & Mary,14-13,13.0,14.0,8.0,22.0,27.0,22.0,9.0,15.0,5.0,3.0,2.0,,1.0,3.0,14.0,196,East Carolina,2025,1,1,WLA,2025-04-22,14.0,13.0,W,14-13,,William & Mary,False,594038
04/26/2025,James Madison,13-14 (1),11.0,13.0,9.0,22.0,29.0,21.0,17.0,13.0,9.0,5.0,1.0,,,4.0,9.0,196,East Carolina,2025,1,1,WLA,2025-04-26,13.0,14.0,L,13-14 (1),1.0,James Madison,False,594038
05/01/2025,"South Fla. @ Norfolk, Va.",12-14,12.0,12.0,3.0,15.0,26.0,19.0,10.0,9.0,6.0,6.0,2.0,,1.0,4.0,11.0,196,East Carolina,2025,1,1,WLA,2025-05-01,12.0,14.0,L,12-14,,South Fla.,True,594038
02/09/2025,San Diego St.,10-15,14.0,10.0,5.0,15.0,25.0,15.0,21.0,22.0,14.0,5.0,2.0,,3.0,3.0,13.0,204,Eastern Mich.,2025,1,1,WLA,2025-02-09,10.0,15.0,L,10-15,,San Diego St.,False,593878
02/15/2025,@ Notre Dame,7-17,8.0,7.0,5.0,12.0,13.0,10.0,10.0,22.0,5.0,4.0,2.0,,1.0,1.0,16.0,204,Eastern Mich.,2025,1,1,WLA,2025-02-15,7.0,17.0,L,7-17,,Notre Dame,True,593878
02/25/2025,@ Presbyterian,19-10,18.0,19.0,4.0,23.0,35.0,24.0,9.0,11.0,4.0,13.0,7.0,,3.0,6.0,17.0,204,Eastern Mich.,2025,1,1,WLA,2025-02-25,19.0,10.0,W,19-10,,Presbyterian,True,593878
02/27/2025,@ Gardner-Webb,16-6,5.0,16.0,8.0,24.0,33.0,23.0,16.0,22.0,6.0,6.0,4.0,,2.0,1.0,19.0,204,Eastern Mich.,2025,1,1,WLA,2025-02-27,16.0,6.0,W,16-6,,Gardner-Webb,True,593878
03/01/2025,Canisius,12-10,15.0,12.0,5.0,17.0,28.0,19.0,20.0,19.0,12.0,5.0,2.0,,3.0,3.0,15.0,204,Eastern Mich.,2025,1,1,WLA,2025-03-01,12.0,10.0,W,12-10,,Canisius,False,593878
03/07/2025,@ Butler,10-4,2.0,10.0,3.0,13.0,32.0,23.0,13.0,12.0,7.0,8.0,2.0,,1.0,2.0,12.0,204,Eastern Mich.,2025,1,1,WLA,2025-03-07,10.0,4.0,W,10-4,,Butler,True,593878
03/09/2025,@ Cincinnati,9-13,12.0,9.0,3.0,12.0,15.0,13.0,16.0,26.0,6.0,4.0,2.0,,1.0,,10.0,204,Eastern Mich.,2025,1,1,WLA,2025-03-09,9.0,13.0,L,9-13,,Cincinnati,True,593878
03/16/2025,@ Robert Morris,9-10,6.0,9.0,1.0,10.0,35.0,20.0,25.0,17.0,8.0,4.0,2.0,,4.0,2.0,8.0,204,Eastern Mich.,2025,1,1,WLA,2025-03-16,9.0,10.0,L,9-10,,Robert Morris,True,593878
03/23/2025,Youngstown St.,19-6,7.0,19.0,5.0,24.0,34.0,26.0,22.0,18.0,12.0,9.0,5.0,,2.0,1.0,23.0,204,Eastern Mich.,2025,1,1,WLA,2025-03-23,19.0,6.0,W,19-6,,Youngstown St.,False,593878
03/30/2025,@ Central Mich.,9-10,11.0,9.0,2.0,11.0,30.0,20.0,14.0,13.0,6.0,4.0,1.0,,1.0,,10.0,204,Eastern Mich.,2025,1,1,WLA,2025-03-30,9.0,10.0,L,9-10,,Central Mich.,True,593878
04/02/2025,@ Michigan,5-17,12.0,5.0,2.0,7.0,21.0,12.0,18.0,16.0,6.0,2.0,2.0,,,,7.0,204,Eastern Mich.,2025,1,1,WLA,2025-04-02,5.0,17.0,L,5-17,,Michigan,True,593878
04/06/2025,Detroit Mercy,13-8,16.0,13.0,9.0,22.0,28.0,23.0,19.0,17.0,12.0,6.0,1.0,,5.0,2.0,17.0,204,Eastern Mich.,2025,1,1,WLA,2025-04-06,13.0,8.0,W,13-8,,Detroit Mercy,False,593878
04/11/2025,Oregon,11-13,6.0,11.0,5.0,16.0,26.0,18.0,21.0,15.0,11.0,5.0,3.0,,1.0,2.0,12.0,204,Eastern Mich.,2025,1,1,WLA,2025-04-11,11.0,13.0,L,11-13,,Oregon,False,593878
04/13/2025,@ Kent St.,15-8,9.0,15.0,9.0,24.0,33.0,26.0,21.0,12.0,5.0,5.0,1.0,,,2.0,15.0,204,Eastern Mich.,2025,1,1,WLA,2025-04-13,15.0,8.0,W,15-8,,Kent St.,True,593878
04/20/2025,Akron,16-12,8.0,16.0,10.0,26.0,33.0,23.0,18.0,10.0,13.0,4.0,2.0,,,2.0,14.0,204,Eastern Mich.,2025,1,1,WLA,2025-04-20,16.0,12.0,W,16-12,,Akron,False,593878
04/25/2025,Marquette,14-18,5.0,14.0,9.0,23.0,35.0,24.0,22.0,18.0,10.0,3.0,1.0,1.0,2.0,1.0,17.0,204,Eastern Mich.,2025,1,1,WLA,2025-04-25,14.0,18.0,L,14-18,,Marquette,False,593878
05/01/2025,"Akron @ Moon Township, Pa.",4-16,18.0,4.0,3.0,7.0,18.0,11.0,13.0,16.0,4.0,4.0,,,,1.0,13.0,204,Eastern Mich.,2025,1,1,WLA,2025-05-01,4.0,16.0,L,4-16,,Akron,True,593878
02/07/2025,@ Duke,7-16,19.0,7.0,1.0,8.0,21.0,17.0,18.0,12.0,16.0,5.0,2.0,,1.0,,6.0,1068,Elon,2025,1,1,WLA,2025-02-07,7.0,16.0,L,7-16,,Duke,True,594028
02/18/2025,Virginia Tech,4-16,12.0,4.0,,4.0,16.0,8.0,9.0,10.0,6.0,3.0,1.0,,2.0,,6.0,1068,Elon,2025,1,1,WLA,2025-02-18,4.0,16.0,L,4-16,,Virginia Tech,False,594028
02/22/2025,VCU,17-6,12.0,17.0,9.0,26.0,30.0,22.0,9.0,15.0,9.0,6.0,4.0,,4.0,1.0,19.0,1068,Elon,2025,1,1,WLA,2025-02-22,17.0,6.0,W,17-6,,VCU,False,594028
02/25/2025,East Carolina,12-7,13.0,12.0,,12.0,30.0,20.0,14.0,15.0,11.0,7.0,2.0,,1.0,,13.0,1068,Elon,2025,1,1,WLA,2025-02-25,12.0,7.0,W,12-7,,East Carolina,False,594028
03/02/2025,Notre Dame,4-8,13.0,4.0,2.0,6.0,21.0,14.0,8.0,11.0,4.0,4.0,1.0,,2.0,,12.0,1068,Elon,2025,1,1,WLA,2025-03-02,4.0,8.0,L,4-8,,Notre Dame,False,594028
03/08/2025,@ Coastal Carolina,15-14 (1),23.0,15.0,4.0,19.0,37.0,32.0,18.0,5.0,6.0,5.0,4.0,,4.0,4.0,16.0,1068,Elon,2025,1,1,WLA,2025-03-08,15.0,14.0,W,15-14 (1),1.0,Coastal Carolina,True,594028
03/12/2025,@ High Point,15-17,28.0,15.0,6.0,21.0,36.0,30.0,16.0,18.0,13.0,11.0,3.0,1.0,2.0,4.0,23.0,1068,Elon,2025,1,1,WLA,2025-03-12,15.0,17.0,L,15-17,,High Point,True,594028
03/15/2025,@ Monmouth,14-10,6.0,14.0,6.0,20.0,38.0,31.0,17.0,13.0,7.0,3.0,,,2.0,1.0,21.0,1068,Elon,2025,1,1,WLA,2025-03-15,14.0,10.0,W,14-10,,Monmouth,True,594028
03/23/2025,Hofstra,14-12,9.0,14.0,7.0,21.0,26.0,20.0,8.0,10.0,6.0,7.0,4.0,,1.0,2.0,16.0,1068,Elon,2025,1,1,WLA,2025-03-23,14.0,12.0,W,14-12,,Hofstra,False,594028
03/29/2025,Campbell,13-10,6.0,13.0,11.0,24.0,34.0,24.0,14.0,20.0,7.0,5.0,1.0,,,2.0,18.0,1068,Elon,2025,1,1,WLA,2025-03-29,13.0,10.0,W,13-10,,Campbell,False,594028
04/04/2025,@ Delaware,9-16,11.0,9.0,4.0,13.0,22.0,13.0,13.0,24.0,10.0,4.0,2.0,,1.0,1.0,20.0,1068,Elon,2025,1,1,WLA,2025-04-04,9.0,16.0,L,9-16,,Delaware,True,594028
04/11/2025,Stony Brook,8-18,12.0,8.0,2.0,10.0,15.0,14.0,10.0,19.0,5.0,3.0,3.0,,3.0,6.0,10.0,1068,Elon,2025,1,1,WLA,2025-04-11,8.0,18.0,L,8-18,,Stony Brook,False,594028
04/13/2025,@ William & Mary,12-11,19.0,12.0,9.0,21.0,27.0,18.0,15.0,15.0,10.0,5.0,1.0,,,2.0,14.0,1068,Elon,2025,1,1,WLA,2025-04-13,12.0,11.0,W,12-11,,William & Mary,True,594028
04/19/2025,Towson,16-8,11.0,16.0,8.0,24.0,31.0,27.0,15.0,11.0,7.0,4.0,2.0,,2.0,2.0,18.0,1068,Elon,2025,1,1,WLA,2025-04-19,16.0,8.0,W,16-8,,Towson,False,594028
04/23/2025,Queens (NC),18-9,13.0,18.0,7.0,25.0,33.0,28.0,15.0,15.0,2.0,4.0,2.0,,1.0,,23.0,1068,Elon,2025,1,1,WLA,2025-04-23,18.0,9.0,W,18-9,,Queens (NC),False,594028
04/26/2025,@ Drexel,7-16,22.0,7.0,1.0,8.0,24.0,17.0,15.0,17.0,6.0,3.0,,,2.0,3.0,10.0,1068,Elon,2025,1,1,WLA,2025-04-26,7.0,16.0,L,7-16,,Drexel,True,594028
05/01/2025,@ Stony Brook,4-15,33.0,4.0,1.0,5.0,20.0,16.0,12.0,19.0,3.0,4.0,2.0,,1.0,4.0,10.0,1068,Elon,2025,1,1,WLA,2025-05-01,4.0,15.0,L,4-15,,Stony Brook,True,594028
02/07/2025,@ Rider,7-18,9.0,7.0,4.0,11.0,12.0,10.0,18.0,20.0,9.0,2.0,1.0,,3.0,2.0,9.0,222,FDU,2025,1,1,WLA,2025-02-07,7.0,18.0,L,7-18,,Rider,True,594052
02/15/2025,@ La Salle,12-11,,12.0,7.0,19.0,27.0,20.0,25.0,18.0,13.0,4.0,2.0,,,4.0,11.0,222,FDU,2025,1,1,WLA,2025-02-15,12.0,11.0,W,12-11,,La Salle,True,594052
02/19/2025,Manhattan,2-5,10.0,2.0,,2.0,15.0,9.0,15.0,27.0,17.0,5.0,2.0,,1.0,1.0,7.0,222,FDU,2025,1,1,WLA,2025-02-19,2.0,5.0,L,2-5,,Manhattan,False,594052
03/01/2025,Rhode Island,7-14,21.0,7.0,3.0,10.0,24.0,21.0,9.0,11.0,4.0,4.0,2.0,,2.0,3.0,10.0,222,FDU,2025,1,1,WLA,2025-03-01,7.0,14.0,L,7-14,,Rhode Island,False,594052
03/06/2025,@ Charlotte,7-23,16.0,7.0,,7.0,14.0,11.0,13.0,22.0,3.0,6.0,3.0,,4.0,2.0,16.0,222,FDU,2025,1,1,WLA,2025-03-06,7.0,23.0,L,7-23,,Charlotte,True,594052
03/08/2025,@ Winthrop,9-12,7.0,9.0,2.0,11.0,19.0,15.0,14.0,18.0,8.0,8.0,2.0,,3.0,2.0,11.0,222,FDU,2025,1,1,WLA,2025-03-08,9.0,12.0,L,9-12,,Winthrop,True,594052
03/10/2025,@ Presbyterian,5-15,15.0,5.0,2.0,7.0,20.0,12.0,14.0,19.0,3.0,4.0,2.0,,3.0,,11.0,222,FDU,2025,1,1,WLA,2025-03-10,5.0,15.0,L,5-15,,Presbyterian,True,594052
03/15/2025,LIU,7-10,18.0,7.0,3.0,10.0,15.0,11.0,14.0,19.0,6.0,2.0,1.0,,,3.0,6.0,222,FDU,2025,1,1,WLA,2025-03-15,7.0,10.0,L,7-10,,LIU,False,594052
03/22/2025,Howard,17-8,28.0,17.0,10.0,27.0,31.0,28.0,20.0,9.0,9.0,7.0,4.0,,4.0,3.0,12.0,222,FDU,2025,1,1,WLA,2025-03-22,17.0,8.0,W,17-8,,Howard,False,594052
03/26/2025,Le Moyne,13-7,11.0,13.0,3.0,16.0,29.0,24.0,23.0,15.0,10.0,5.0,3.0,,1.0,1.0,15.0,222,FDU,2025,1,1,WLA,2025-03-26,13.0,7.0,W,13-7,,Le Moyne,False,594052
03/29/2025,@ Wagner,9-16,,9.0,1.0,10.0,19.0,17.0,15.0,13.0,6.0,3.0,2.0,,4.0,1.0,10.0,222,FDU,2025,1,1,WLA,2025-03-29,9.0,16.0,L,9-16,,Wagner,True,594052
04/05/2025,@ Saint Francis,11-13,12.0,11.0,4.0,15.0,20.0,17.0,12.0,15.0,4.0,7.0,5.0,,2.0,1.0,9.0,222,FDU,2025,1,1,WLA,2025-04-05,11.0,13.0,L,11-13,,Saint Francis,True,594052
04/09/2025,@ Stonehill,6-18,26.0,6.0,1.0,7.0,20.0,12.0,13.0,10.0,3.0,10.0,3.0,,3.0,5.0,8.0,222,FDU,2025,1,1,WLA,2025-04-09,6.0,18.0,L,6-18,,Stonehill,True,594052
04/12/2025,Mercyhurst,10-11,12.0,10.0,4.0,14.0,23.0,15.0,18.0,18.0,6.0,2.0,1.0,,2.0,2.0,11.0,222,FDU,2025,1,1,WLA,2025-04-12,10.0,11.0,L,10-11,,Mercyhurst,False,594052
04/19/2025,@ Delaware St.,13-5,16.0,13.0,5.0,18.0,31.0,17.0,11.0,23.0,13.0,5.0,2.0,,3.0,7.0,9.0,222,FDU,2025,1,1,WLA,2025-04-19,13.0,5.0,W,13-5,,Delaware St.,True,594052
04/26/2025,Central Conn. St.,14-3,13.0,14.0,6.0,20.0,40.0,27.0,21.0,14.0,9.0,5.0,3.0,,5.0,8.0,14.0,222,FDU,2025,1,1,WLA,2025-04-26,14.0,3.0,W,14-3,,Central Conn. St.,False,594052
02/08/2025,Holy Cross,13-22,9.0,13.0,5.0,18.0,26.0,19.0,14.0,15.0,9.0,7.0,2.0,,5.0,3.0,17.0,220,Fairfield,2025,1,1,WLA,2025-02-08,13.0,22.0,L,13-22,,Holy Cross,False,593913
02/12/2025,@ UConn,5-18,17.0,5.0,2.0,7.0,16.0,12.0,9.0,13.0,6.0,3.0,2.0,,2.0,1.0,8.0,220,Fairfield,2025,1,1,WLA,2025-02-12,5.0,18.0,L,5-18,,UConn,True,593913
02/19/2025,@ Boston U.,13-9,14.0,13.0,9.0,22.0,35.0,24.0,22.0,14.0,9.0,6.0,2.0,,2.0,,13.0,220,Fairfield,2025,1,1,WLA,2025-02-19,13.0,9.0,W,13-9,,Boston U.,True,593913
02/22/2025,Hofstra,11-17,13.0,11.0,4.0,15.0,30.0,16.0,13.0,15.0,8.0,5.0,2.0,,,,14.0,220,Fairfield,2025,1,1,WLA,2025-02-22,11.0,17.0,L,11-17,,Hofstra,False,593913
02/26/2025,Vermont,14-10,15.0,14.0,3.0,17.0,24.0,21.0,13.0,15.0,9.0,2.0,1.0,,1.0,3.0,13.0,220,Fairfield,2025,1,1,WLA,2025-02-26,14.0,10.0,W,14-10,,Vermont,False,593913
03/01/2025,@ Drexel,7-14,18.0,7.0,2.0,9.0,20.0,13.0,21.0,14.0,10.0,4.0,2.0,,3.0,1.0,8.0,220,Fairfield,2025,1,1,WLA,2025-03-01,7.0,14.0,L,7-14,,Drexel,True,593913
03/05/2025,Army West Point,10-18,14.0,10.0,9.0,19.0,21.0,16.0,9.0,19.0,3.0,1.0,,,3.0,2.0,19.0,220,Fairfield,2025,1,1,WLA,2025-03-05,10.0,18.0,L,10-18,,Army West Point,False,593913
03/09/2025,@ Denver,6-18,19.0,6.0,1.0,7.0,14.0,10.0,16.0,24.0,12.0,4.0,1.0,,4.0,2.0,12.0,220,Fairfield,2025,1,1,WLA,2025-03-09,6.0,18.0,L,6-18,,Denver,True,593913
03/22/2025,@ Siena,16-6,9.0,16.0,11.0,27.0,27.0,22.0,10.0,9.0,7.0,4.0,2.0,,1.0,4.0,13.0,220,Fairfield,2025,1,1,WLA,2025-03-22,16.0,6.0,W,16-6,,Siena,True,593913
03/29/2025,Rider,17-7,21.0,17.0,13.0,30.0,34.0,25.0,18.0,8.0,7.0,2.0,1.0,,1.0,1.0,16.0,220,Fairfield,2025,1,1,WLA,2025-03-29,17.0,7.0,W,17-7,,Rider,False,593913
04/02/2025,Quinnipiac,9-8,11.0,9.0,4.0,13.0,26.0,19.0,19.0,18.0,7.0,4.0,,,2.0,2.0,15.0,220,Fairfield,2025,1,1,WLA,2025-04-02,9.0,8.0,W,9-8,,Quinnipiac,False,593913
04/05/2025,@ Mount St. Mary's,7-10,15.0,7.0,3.0,10.0,25.0,17.0,15.0,12.0,4.0,5.0,1.0,,3.0,2.0,8.0,220,Fairfield,2025,1,1,WLA,2025-04-05,7.0,10.0,L,7-10,,Mount St. Mary's,True,593913
04/09/2025,@ Canisius,20-9,17.0,20.0,13.0,33.0,33.0,23.0,11.0,16.0,7.0,8.0,4.0,,1.0,3.0,24.0,220,Fairfield,2025,1,1,WLA,2025-04-09,20.0,9.0,W,20-9,,Canisius,True,593913
04/12/2025,Manhattan,20-6,19.0,20.0,18.0,38.0,31.0,27.0,18.0,10.0,14.0,1.0,,,2.0,4.0,14.0,220,Fairfield,2025,1,1,WLA,2025-04-12,20.0,6.0,W,20-6,,Manhattan,False,593913
04/16/2025,Sacred Heart,13-7,10.0,13.0,9.0,22.0,25.0,20.0,17.0,20.0,12.0,2.0,2.0,,1.0,,19.0,220,Fairfield,2025,1,1,WLA,2025-04-16,13.0,7.0,W,13-7,,Sacred Heart,False,593913
04/19/2025,@ Marist,20-10,3.0,20.0,14.0,34.0,33.0,26.0,13.0,15.0,5.0,1.0,,,1.0,1.0,24.0,220,Fairfield,2025,1,1,WLA,2025-04-19,20.0,10.0,W,20-10,,Marist,True,593913
05/02/2025,"Siena @ Emmitsburg, Md.",16-12,12.0,16.0,11.0,27.0,28.0,18.0,16.0,17.0,7.0,5.0,4.0,,1.0,3.0,18.0,220,Fairfield,2025,1,1,WLA,2025-05-02,16.0,12.0,W,16-12,,Siena,True,593913
05/04/2025,"Iona @ Emmitsburg, Md.",12-7,15.0,12.0,6.0,18.0,27.0,18.0,26.0,19.0,9.0,6.0,3.0,,,3.0,15.0,220,Fairfield,2025,1,1,WLA,2025-05-04,12.0,7.0,W,12-7,,Iona,True,593913
05/09/2025,@ Maryland,7-16,13.0,7.0,2.0,9.0,25.0,17.0,16.0,12.0,11.0,3.0,1.0,,2.0,1.0,12.0,220,Fairfield,2025,1,1,WLA,2025-05-09,7.0,16.0,L,7-16,,Maryland,True,593913
02/07/2025,@ Johns Hopkins,12-11,13.0,12.0,6.0,18.0,19.0,15.0,16.0,18.0,10.0,4.0,1.0,,2.0,6.0,7.0,235,Florida,2025,1,1,WLA,2025-02-07,12.0,11.0,W,12-11,,Johns Hopkins,True,594067
02/09/2025,Kennesaw St.,18-5,9.0,18.0,6.0,24.0,36.0,30.0,21.0,11.0,12.0,4.0,3.0,,1.0,1.0,18.0,235,Florida,2025,1,1,WLA,2025-02-09,18.0,5.0,W,18-5,,Kennesaw St.,False,594067
02/15/2025,North Carolina,9-14,14.0,9.0,5.0,14.0,28.0,17.0,14.0,14.0,9.0,6.0,1.0,,3.0,2.0,10.0,235,Florida,2025,1,1,WLA,2025-02-15,9.0,14.0,L,9-14,,North Carolina,False,594067
02/18/2025,@ South Fla.,18-11,11.0,18.0,8.0,26.0,38.0,27.0,12.0,10.0,6.0,6.0,3.0,,,,22.0,235,Florida,2025,1,1,WLA,2025-02-18,18.0,11.0,W,18-11,,South Fla.,True,594067
03/01/2025,"James Madison @ Charlotte,N.C.",16-17,14.0,16.0,9.0,25.0,37.0,32.0,21.0,12.0,9.0,9.0,4.0,,2.0,2.0,13.0,235,Florida,2025,1,1,WLA,2025-03-01,16.0,17.0,L,16-17,,James Madison,True,594067
03/08/2025,Loyola Maryland,15-9,9.0,15.0,8.0,23.0,34.0,27.0,18.0,8.0,8.0,6.0,2.0,,,3.0,8.0,235,Florida,2025,1,1,WLA,2025-03-08,15.0,9.0,W,15-9,,Loyola Maryland,False,594067
03/12/2025,Navy,14-13,22.0,14.0,9.0,23.0,30.0,25.0,13.0,9.0,8.0,10.0,4.0,,2.0,2.0,12.0,235,Florida,2025,1,1,WLA,2025-03-12,14.0,13.0,W,14-13,,Navy,False,594067
03/15/2025,@ Mercer,22-9,7.0,22.0,10.0,32.0,37.0,29.0,12.0,14.0,6.0,4.0,2.0,,,1.0,24.0,235,Florida,2025,1,1,WLA,2025-03-15,22.0,9.0,W,22-9,,Mercer,True,594067
03/20/2025,@ Clemson,16-10,10.0,16.0,6.0,22.0,34.0,27.0,20.0,11.0,13.0,8.0,7.0,,1.0,2.0,16.0,235,Florida,2025,1,1,WLA,2025-03-20,16.0,10.0,W,16-10,,Clemson,True,594067
03/26/2025,@ Penn,13-12 (1),7.0,13.0,7.0,20.0,29.0,20.0,22.0,12.0,7.0,6.0,3.0,,1.0,1.0,11.0,235,Florida,2025,1,1,WLA,2025-03-26,13.0,12.0,W,13-12 (1),1.0,Penn,True,594067
03/28/2025,@ UC Davis,16-10,17.0,16.0,5.0,21.0,39.0,34.0,18.0,9.0,9.0,4.0,3.0,,2.0,1.0,18.0,235,Florida,2025,1,1,WLA,2025-03-28,16.0,10.0,W,16-10,,UC Davis,True,594067
04/05/2025,San Diego St.,21-9,14.0,21.0,15.0,36.0,43.0,32.0,16.0,9.0,10.0,4.0,2.0,,,,19.0,235,Florida,2025,1,1,WLA,2025-04-05,21.0,9.0,W,21-9,,San Diego St.,False,594067
04/09/2025,@ Jacksonville,17-7,8.0,17.0,9.0,26.0,30.0,23.0,16.0,13.0,5.0,6.0,3.0,,,2.0,10.0,235,Florida,2025,1,1,WLA,2025-04-09,17.0,7.0,W,17-7,,Jacksonville,True,594067
04/12/2025,@ Colorado,15-10,23.0,15.0,8.0,23.0,30.0,26.0,16.0,9.0,10.0,11.0,5.0,,,2.0,10.0,235,Florida,2025,1,1,WLA,2025-04-12,15.0,10.0,W,15-10,,Colorado,True,594067
